        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Fan 1 Speed (%) [%] , Fan 1 Speed (RPM) [RPM] , Fan 2 Speed (%) [%] , Fan 2 Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , MVDDC Power Draw [W] , MVDDQ Power Draw [W] , PCIe Slot Power [W] , PCIe Slot Voltage [V] , 6-Pin #1 Power [W] , 6-Pin #1 Voltage [V] , 8-Pin #1 Power [W] , 8-Pin #1 Voltage [V] , USB-C Power Draw [W] , Power Consumption (%) [% TDP] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2023-06-16 10:18:03 ,        1995.0   ,           1767.5   ,               64.1   ,        77.7   ,                54   ,                     0   ,                54   ,                     0   ,           7479   ,         99   ,                       40   ,                   0   ,                   24   ,              226.2   ,                 180.2   ,               14.2   ,               24.4   ,              40.9   ,                11.7   ,             92.4   ,               11.8   ,             92.7   ,               11.8   ,                0.1   ,                        82.3   ,              16   ,        1.0430   ,               71.0   ,                 21278   ,
2023-06-16 10:18:04 ,        1995.0   ,           1767.5   ,               64.2   ,        77.8   ,                54   ,                     0   ,                54   ,                     0   ,           7475   ,         99   ,                       40   ,                   0   ,                   24   ,              224.5   ,                 179.1   ,               14.1   ,               24.4   ,              40.2   ,                11.7   ,             92.0   ,               11.8   ,             92.1   ,               11.8   ,                0.1   ,                        81.7   ,              16   ,        1.0430   ,               73.0   ,                 21281   ,
2023-06-16 10:18:05 ,        1995.0   ,           1767.5   ,               64.5   ,        77.9   ,                54   ,                     0   ,                54   ,                     0   ,           7483   ,         99   ,                       40   ,                   0   ,                   24   ,              225.9   ,                 180.1   ,               14.2   ,               24.5   ,              40.7   ,                11.7   ,             92.4   ,               11.8   ,             92.6   ,               11.8   ,                0.1   ,                        82.2   ,              16   ,        1.0430   ,               68.0   ,                 21287   ,
2023-06-16 10:18:06 ,        1995.0   ,           1767.5   ,               64.3   ,        77.8   ,                54   ,                     0   ,                54   ,                     0   ,           7484   ,         99   ,                       40   ,                   0   ,                   24   ,              228.2   ,                 182.1   ,               14.1   ,               24.4   ,              41.1   ,                11.7   ,             93.3   ,               11.8   ,             93.5   ,               11.8   ,                0.1   ,                        83.0   ,              16   ,        1.0430   ,               69.0   ,                 21282   ,
2023-06-16 10:18:07 ,        1995.0   ,           1767.5   ,               64.3   ,        77.8   ,                54   ,                     0   ,                54   ,                     0   ,           7486   ,         99   ,                       40   ,                   0   ,                   24   ,              227.7   ,                 181.7   ,               14.1   ,               24.4   ,              41.1   ,                11.7   ,             93.1   ,               11.8   ,             93.3   ,               11.8   ,                0.1   ,                        82.8   ,              16   ,        1.0430   ,               62.0   ,                 21284   ,
2023-06-16 10:18:08 ,        1995.0   ,           1767.5   ,               64.2   ,        77.8   ,                54   ,                     0   ,                54   ,                     0   ,           7488   ,         99   ,                       40   ,                   0   ,                   24   ,              228.1   ,                 182.0   ,               14.2   ,               24.5   ,              41.1   ,                11.7   ,             93.3   ,               11.8   ,             93.4   ,               11.8   ,                0.1   ,                        83.0   ,              16   ,        1.0430   ,               61.0   ,                 21282   ,
2023-06-16 10:18:09 ,        1995.0   ,           1767.5   ,               64.5   ,        78.1   ,                54   ,                     0   ,                54   ,                     0   ,           7489   ,         99   ,                       40   ,                   0   ,                   24   ,              227.1   ,                 181.1   ,               14.1   ,               24.4   ,              40.9   ,                11.7   ,             92.8   ,               11.8   ,             93.1   ,               11.8   ,                0.1   ,                        82.6   ,              16   ,        1.0430   ,               69.0   ,                 21281   ,
2023-06-16 10:18:10 ,        1995.0   ,           1767.5   ,               64.5   ,        78.1   ,                54   ,                     0   ,                54   ,                     0   ,           7490   ,         99   ,                       40   ,                   0   ,                   24   ,              229.3   ,                 183.1   ,               14.3   ,               24.7   ,              41.2   ,                11.7   ,             94.0   ,               11.8   ,             93.8   ,               11.8   ,                0.1   ,                        83.4   ,              16   ,        1.0430   ,               70.0   ,                 21262   ,
2023-06-16 10:18:11 ,        1995.0   ,           1767.5   ,               64.2   ,        77.8   ,                54   ,                     0   ,                54   ,                     0   ,           7486   ,         99   ,                       40   ,                   0   ,                   24   ,              222.8   ,                 177.1   ,               14.1   ,               24.3   ,              40.3   ,                11.7   ,             91.0   ,               11.8   ,             91.2   ,               11.8   ,                0.1   ,                        81.0   ,              16   ,        1.0430   ,               66.0   ,                 21287   ,
2023-06-16 10:18:12 ,        1995.0   ,           1767.5   ,               64.3   ,        77.8   ,                54   ,                     0   ,                54   ,                     0   ,           7492   ,         97   ,                       39   ,                   0   ,                   24   ,              225.8   ,                 179.9   ,               14.2   ,               24.4   ,              40.7   ,                11.7   ,             92.2   ,               11.8   ,             92.5   ,               11.8   ,                0.1   ,                        82.1   ,              16   ,        1.0430   ,               70.0   ,                 21304   ,
2023-06-16 10:18:13 ,        1995.0   ,           1767.5   ,               64.1   ,        77.6   ,                55   ,                     0   ,                55   ,                     0   ,           7493   ,         99   ,                       40   ,                   0   ,                   24   ,              207.5   ,                 162.7   ,               13.7   ,               23.6   ,              37.5   ,                11.7   ,             85.0   ,               11.8   ,             84.8   ,               11.8   ,                0.1   ,                        75.5   ,              16   ,        1.0430   ,               72.0   ,                 21307   ,
